,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
741,Woojin/Maxwell Seoul Line 4 - Ssangmun Station (413),Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",2340.0,,,,37.6488107,127.03,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Dobong-gu,Seoul,"Korea, South",,30.12.2013,30.12.2013,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.11.YYYY 20:11:31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
742,Woojin/Maxwell Incheon Line 2 - Depot S/S 1,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1200.0,,,,37.476364000000004,126.62,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Incheon,Incheon,"Korea, South",,,20.03.2014,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.11.YYYY 20:11:17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
743,Woojin/Maxwell Incheon Line 2 - Guwol Station (I222),Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1200.0,,,,37.476364000000004,126.62,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Incheon,Incheon,"Korea, South",,,20.04.2014,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.11.YYYY 20:11:01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
744,Woojin/Maxwell Incheon Line 2 - Namdong gucheong Station (225),Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1200.0,,,,37.476364000000004,126.62,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Incheon,Incheon,"Korea, South",,,24.05.2014,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.10.YYYY 20:10:46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
745,Woojin/Maxwell Incheon Line 2 - Wanggil Station (202),Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1200.0,,,,37.476364000000004,126.62,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Incheon,Incheon,"Korea, South",,,20.04.2014,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.10.YYYY 20:10:32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
746,Woojin/Maxwell Incheon Line 2 - Depot S/S 2,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1200.0,,,,37.476364000000004,126.62,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Incheon,Incheon,"Korea, South",,,20.03.2014,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.09.YYYY 20:09:57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
759,Woojin/Maxwell Gyeongsan Test Line,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",525.0,,,,35.8250555,128.74,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Gyeongsan,Gyeongsangbuk-do,"Korea, South",,01.10.2008,01.10.2008,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.13.YYYY 20:13:26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
760,Woojin/Maxwell Daejeon Line 1 - Daedong Station (103),Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Woojin Industrial Systems has completed installation of its energy storage system (ESS) ultracapacitor-based braking energy recuperation systems in seven Metro stations in Seoul, Daejon, Incheon and the Korea Train eXpress (KTX) high-speed rail depot in Seoul.  Beginning with installation of demonstration systems in 2009 under a contract with the Korean federal government&#039;s Korean Railroad Research Institute (KRRI), Woojin and rail system operators have achieved grid power consumption savings of more than 20 percent and realized additional benefits in the form of system voltage stabilization that reduces power infrastructure requirements and helps to ensure uninterrupted operation. The recuperation systems, ranging from 750 to 1,500 volts, employ Maxwell ultracapacitors to absorb energy during rail vehicle braking and deliver the stored energy to the vehicles&#039; electric motors for propulsion and to stabilize voltage throughout the system.  Each installation employs up to 200 of Maxwell&#039;s 48-volt multi-cell ultracapacitor modules. Based on their positive experience to date, Woojin and rail system operators are planning several additional installations in 2014 and 2015.",1870.0,,,,36.3294157,127.44,,"Electric Energy Time Shift, Transportation Services, Voltage Support, ",Dong-gu,Daejeon,"Korea, South",,01.08.2009,01.08.2009,,,Korea Electric Power Corporation (KEPCO),Federally Owned,,,Woojin Industrial Systems,0.0,,0.0,0.0,,,DD.13.YYYY 20:13:09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
777,Ferrolinera WESS: Ultracapacitors - Win Inertia,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Maxwell Technologies, Inc. announced that Win Inertia, an engineering firm specializing in power electronics, energy storage and control and communication systems, is using its ultracapacitors for a stationary wayside braking energy recuperation system at an electric rail system in Cerro Negro, Spain. Win Inertia designed and installed the system under a contract with the Spanish government&#039;s Administrator of Railway Infrastructures (ADIF). In this installation, the system also enables ADIF to store excess energy in a battery bank that supplies an electric vehicle (EV) charging station located at the rail station. The facility also seamlessly integrated a photovoltaic (PV) generator to supply additional energy if required.  The recuperation system employs Win Inertia&#039;s SHAD® hybrid control technology (international patent pending) to integrate batteries and Maxwell ultracapacitors to increase energy recovery efficiency and reduce stress on the batteries, thereby extending battery life. Ultracapacitors&#039; rapid charge/discharge characteristics uniquely enable them to capture and store more energy during each braking event than battery-based systems, which have limited ability to absorb energy in the few seconds required to stop a vehicle. Win Inertia&#039;s high-efficiency hybrid energy storage and power delivery system furthers ADIF&#039;s return on investment as it enables dual use of the recuperated energy for rail vehicle propulsion and EV charging. By converting kinetic energy into stored electric energy through regenerative braking, the system recovers 8 to 10 percent of the total energy used by the railway system, which is then used to power the EV charging station.",300.0,,,,40.37563,-3.68,,"On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Transportable Transmission/Distribution Upgrade Deferral, Transportation Services, ",Madrid,Madrid,Spain,,15.01.2014,15.09.2013,,,Cerro Negro Energy Laboratory (ADIF),Cooperative (Customer Owned),Secondary Distribution,"PV, EV Charger",Win Inertia,12.0,,790962.0,12.0,University of Seville (Spain),Electronic Technology Group,DD.33.YYYY 00:33:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
778,LIRR Malverne WESS: Ioxus,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Ioxus has fitted its ultracapacitors to the railway wayside traction power on the Long Island Rail Road (LIRR). The ultracapacitors provide voltage support to assist the traction power system, capturing and storing the energy produced by the train, using it to facilitate better acceleration and allowing for greater energy efficiency and reduced energy consumption.  Ultracapacitors charge and discharge quickly, making them ideal for voltage support needs and recovering energy that would otherwise be lost in light rail transportation. Ioxus ultracapacitors were selected for use on the LIRR by Electrical Power worX Corp (EPX), a company specializing in the engineering and development of energy storage systems.   EPX selected Ioxus to supply ultracapacitors to the LIRR following consultation with the New York State Energy Research and Development Authority (NYSERDA). NYSERDA made its decision following successful demonstrations that detailed how Ioxus’ ultracapacitors would help the LIRR reduce energy consumption by up to 30 percent and improve railway operations.",1000.0,,,,40.6754071,-73.67,,"Transportation Services, Voltage Support, ",Malverne,New York,United States,17.04.2014,01.06.2015,,,NYISO,,,,,,0.0,,0.0,0.0,New York State Energy Research and Development Authority,,DD.23.YYYY 03:23:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
954,Endesa STORE: La Palma Project - Ingeteam,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"The aim of Endesa&#039;a STORE project is to demonstrate the technical and financial viability of large-scale storage systems to improve the reliability and operation of the grid in weak and isolated island networks.  Project STORE has three demonstration plants in the Canary Islands:  • Lithium-ion battery system, with total installed capacity of 1MW/3MWh  • A flywheel with total installed capacity of 0.5MW/18MWs  • Ultracapacitors with total installed capacity of 4MW/20MWs  This project&#039;s main goal is to increase the island&#039;s electric system reliability. The ultracapacitors, integrated in a conventional power plant, are able to respond to fast events and to maintain island frequency in an acceptable range.  With a budget of Euro 11 million, the project is partly financed by The Centre for Industrial Technological Development (CDTI) (a Business Public Entity, answering to the Ministry of Economy and Competitiveness) and the European Union.  The ultra capacitors we commissioned by Ingeteam. Read more details: http://goo.gl/YdhwNz",4000.0,,,,28.662978499999998,-17.79,,"Frequency Regulation, ",La Palma,Canary Islands,Spain,20.12.2012,30.07.2013,,,,Endesa,Investor Owned,,Generator at Central Los Guinchos,Ingeteam,0.0,,0.0,0.0,,,DD.27.YYYY 21:27:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,Duke Energy Rankin Substation - Win Inertia / Maxwell,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"This project demonstrates a first-of-its-kind Hybrid Energy Storage System (HESS) that facilitates RES integration, providing multiple services in a cost-optimized configuration. Maxwell Technologies&#039; Ultracapacitors provide a fast response and high power density, while Aquion Energy&#039;s Aqueous Hybrid Ion (AHI) batteries provide low-cost performance and very high energy density. The integration of these ESSs along with innovative energy management algorithms into the hardware and software HESS platform allows for simultaneous solar smoothing, price arbitrage and load following, as well as peak shaving.",250.0,,,,35.0,0.0,,"Load Following (Tertiary Balancing), Renewables Capacity Firming, Renewables Energy Time Shift, ",Mt. Holly,North Carolina,United States,,15.02.2016,,,,Duke Energy,Investor Owned,Primary Distribution,Utility Owned Solar on Circuit,,0.0,,0.0,0.0,,,DD.17.YYYY 18:17:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,Tallaght Smart Grid Testbed: Ultracapacitors,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Ireland intends to achieve 40 percent renewable energy by 2020. Most of this electricity comes from large-scale wind farms with only limited connection to the UK. FREQCON deployed Ireland&#039;s first combined ultracapacitor &amp;amp; energy storage facility for the Tallaght Smart Grid Testbed in South Dublin County. The 300 kW / 150 kWh system was developed to demonstrate that a combination of lithium-ion batteries, Maxwell Technologies ultracapacitors, and FREQCON power converters can deliver what is needed.",0.0,,,,53.0,0.0,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Grid-Connected Commercial (Reliability &amp; Quality), Renewables Capacity Firming, Voltage Support, ",Dublin,Leinster,Ireland,02.02.2015,27.02.2015,,,,Local Authority - South Dublin County Council,State/Municipal Owned,,,Freqcon GmbH,0.0,,0.0,0.0,,,DD.22.YYYY 01:22:28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1221,"Terna Storage Lab 1, Sardinia (9)",Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Announced,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",1000.0,,,,41.0,0.0,,"Frequency Regulation, Transmission upgrades due to wind, Transmission Support, Voltage Support, ",Codrongianos,Sardinia,Italy,02.10.2012,,,,,Terna,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.51.YYYY 16:51:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1224,"Terna Storage Lab 2, Sicily (7)",Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Announced,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",920.0,,,,38.0,0.0,,"Frequency Regulation, Transmission upgrades due to wind, Transmission Support, Voltage Support, ",Ciminna,Sicily,Italy,02.10.2012,,,,,Terna,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.47.YYYY 16:47:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1231,SEPTA Wayside Energy Storage System - Griscom Ultracapacitors,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"The Energy Optimization project is designed to capture energy from rail cars through a regenerative braking process and then utilize the energy for accelerating trains, and to generate revenue through demand-side participation in power markets.  Maxwell Technologies Ultracapacitors (rated at 70 kW continuous, and 3.45 kWh (useable), 4.6 kWh (absolute), in combination with a Saft Intensium Max 20P Li-ion battery, will capture train braking energy and then discharge it back to the third rail (power rail) to power trains leaving the station. The system will provide regenerative braking charge acceptance for SEPTA trains and power discharge back to the station to support rail traffic while simultaneously participating in the PJM Interconnection market for frequency regulation.  ABB is integrating the system with their power electronics.",70.0,,,,40.0,0.0,,"Voltage Support, Transportation Services, ",Philadelphia,Pennsylvania,United States,,15.08.2014,30.11.2013,,PJM,PECO,Public Owned,,,Viridity Energy,20.0,,1800000.0,0.0,,,DD.31.YYYY 21:31:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1277,UCSD - Maxwell Technologies Ultracapacitor Bank,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Maxwell ultracapacitor energy storage system paired to Soitec&#039;s concentrated photovoltaic system located on the campus of University of California, San Diego. The energy storage system will demonstrate the technical and economic benefit of PV power output smoothing. The system will also take advantage of other technology advances, including solar forecasting and predictive energy control to maximize the benefit of incorporating ultracapacitor energy storage.",28.0,,,,32.8769207,-117.24,,"Frequency Regulation, Ramping, Renewables Capacity Firming, Voltage Support, ",La Jolla,California,United States,,01.01.2015,,,CAISO,UC San Diego Microgrid,Cooperative (Customer Owned),Primary Distribution,Soitec CPV,,2.0,,1390000.0,0.0,UCSD - University of California San Diego,Public University,DD.33.YYYY 19:33:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1437,Palmdale Micro Grid Energy Storage Demonstration,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Offline/Under Repair,"***Project was never commissioned*** Objectives were to use a 450 kW supercapacitor to: - Maintain high power quality on protected loads at all times - Provide power to protected load in event of a utility sag or outage,  - Meet the ITI (CBEMA) curve during power quality events,  - Resynchronize with backup power or grid as necessary  - Target applications include Seamless Reliability (UPS), VAR Support (Power Quality), Mobile Trailer Configuration for Utilities, Wind Farm Stabilization, Village Power Systems, MicroGrid Networks",450.0,,,,34.5794343,-118.12,,"Electric Energy Time Shift, Electric Supply Capacity, Frequency Regulation, ",Palmdale,California,United States,,,01.02.2005,,CAISO,Southern California Edison,Investor Owned,,,,0.0,,2819000.0,0.0,,,DD.59.YYYY 02:59:05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,LIRR Malverne WESS: Maxwell Technologies,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"Installation is on Long Island Rail Road (LIRR) property near the Malverne station.  The system performs regenerative braking, charging and discharging in 20 second time periods. NYSERDA is co-funding this project.",1000.0,,,,40.6754071,-73.67,,"Transportation Services, Voltage Support, ",Malverne,New York,United States,01.04.2011,01.02.2013,,,NYISO,,,,,,0.0,,0.0,0.0,New York State Energy Research and Development Authority,,DD.00.YYYY 00:00:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
