,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
11,Blue Solutions - Bluezone Cotonou 140kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 140kWc solar power plant combined with 360kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",90.0,,,,6.212344,2.2531969,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Cotonou,,Benin,,06.04.2015,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",www.blue-solutions.com,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Blue Solutions - Bluezone Yataya 35kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 35kWc solar power plant combined with 90kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",20.0,,,,9.3927878,-13.355169400000001,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Conakry,,Guinea,,10.01.2015,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",www.blue-solutions.com,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Blue Solutions - Bluezone Kagbelen 35kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 35kWc solar power plant combined with 90kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",20.0,,,,9.403868,-13.3450749,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Conakry,,Guinea,,10.01.2015,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",www.blue-solutions.com,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Blue Solutions - Bluezone Sonfonia 35kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 35kWc solar power plant combined with 90kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",20.0,,,,9.403868,-13.3450749,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Conakry,,Guinea,,10.01.2015,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",https://blue-storage.com/,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blue Solutions - Bluezone Dixxin 140kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 140kWc solar power plant combined with 360kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",90.0,,,,9.338953,-13.392974599999999,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Conakry,,Guinea,,9.30.2015,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",https://blue-storage.com/,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Blue Solutions - Bluezone Kaloum 140kWc Solar Power Plant,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,"&lt;p&gt;MiniGrid that provides electricity, Wifi and drinking water for a &quot;BlueZone&quot; where economical, social and cultural interactions can happen. 140kWc solar power plant combined with 360kWh LMP batteries and a diesel backup generator. Optimization of the whole components performed by Blue Solutions.&lt;/p&gt;",90.0,,,,9.517125,-13.422691699999998,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Conakry,,Guinea,,6.12.2014,,,,,Investor Owned,Transmission,"Solar PV, diesel generator",https://blue-storage.com/,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Autonomous Lithium Ion Battery shelter – Tanzania,Lithium Ion Battery,Lithium Polymer Battery,Lithium Polymer Battery,Operational,&lt;p&gt;Offgrid unit that charges thanks to solar panels during the day and can provide electricity to local communities at night.&lt;/p&gt;,50.0,,,,-1.32,31.9,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Kagera,,Tanzania,,,,,,,Investor Owned,Transmission,Solar PV,https://blue-storage.com/,25.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Vistra Moss Landing Energy Storage,Lithium Ion Battery,Lithium-ion Battery,Lithium-ion Battery,Announced,"&lt;p&gt;Vistra Energy (NYSE: VST) today announced that, subject to approval by the California Public Utilities Commission (CPUC), the company will enter into a 20-year resource adequacy contract with Pacific Gas and Electric Company (PG&amp;amp;E). Under the contract, Vistra will develop a 300-megawatt/1,200-megawatt hour, battery energy storage project at its Moss Landing Power Plant site in Moss Landing, California. On Friday, June 29, PG&amp;amp;E filed its application with the CPUC to approve the contract, with a decision expected within 90 days.Pending the receipt of CPUC approval, Vistra anticipates the battery storage project will enter commercial operations by the fourth quarter of 2020.&lt;/p&gt;
&lt;p&gt;Investment underpinned by a 20-year resource adequacy contract with PG&amp;amp;E, an investment grade offtaker.&lt;/p&gt;
&lt;p&gt;Vistra retains energy and ancillary services value.&lt;/p&gt;
&lt;p&gt;Attractive development and construction costs with returns consistent with Vistra&#039;s investment criteria.&lt;/p&gt;
&lt;p&gt;Will use the existing interconnection from the mothballed Moss Landing units 6 and 7.&lt;/p&gt;
&lt;p&gt;Will use an existing turbine building on the site to house the batteries.&lt;/p&gt;
&lt;p&gt;Vistra estimates the project will convert more than 95 percent of its adjusted EBITDA to adjusted free cash flow.&lt;/p&gt;",300000.0,,,,36.829514,-121.77908899999998,,"Grid-Connected Commercial (Reliability &amp; Quality), On-Site Power, ",Moss Landing ,California,United States ,06.29.2018,,,,,California Public Utilities Commission ,Investor Owned,Transmission,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19,Crimson Energy Storage,Lithium Ion Battery,Lithium-ion Battery,Lithium-ion Battery,Announced,"&lt;p&gt;The Project could include, at the Applicants’ option, a battery or flywheel storage system capable of storing up to 450 MW of electricity. If provided, the storage system would consist of battery or flywheel banks housed in electrical enclosures and buried electrical conduit. The battery system would either be concentrated near the Project substations or dispersed throughout the Solar Facility site. Up to 3,000 electrical enclosures measuring 40 feet by 8 feet by 8.5 feet high would be installed on concrete foundations designed for secondary containment, representing up to 12 acres of impervious surface area. The Project could use any commercially available battery technology, including but not limited to lithium ion, lead acid, sodium sulfur and sodium or nickel hydride. Battery systems are operationally silent, and flywheel systems have a noise rating of 45 dBA. Duration to be determined.&lt;/p&gt;",450000.0,,,,34.9664,-115.8058,,"Grid-Connected Commercial (Reliability &amp; Quality), Grid-Connected Residential (Reliability), Renewables Capacity Firming, Resiliency, ",Kern County ,California,United States ,01.01.16,,,,,California Public Utilities Commission ,Public Owned,Transmission,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Marengo Project,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Under Construction,"The Marengo plant will be interconnected to the local Commonwealth Edison Company (ComEd) electric grid and will provide RegD real-time frequency regulation service to PJM Interconnection (PJM). The project will respond almost instantly to the continually changing needs of the grid, allowing PJM to deliver higher-quality reliable electrical service, at a lower cost, to end users in the 13 states and the District of Columbia. The Marengo Project was developed by GlidePath, a leading developer of advanced energy solutions, which recently sold three similar projects to British independent power producer RES and French utility EDF. The Leclanché integrated BESS provides superior performance as defined by the RegD PJM Regulation Market. The project starts construction in November 2016 and will be placed into operation in 2017",20000.0,,,,42.24863320000001,-88.61,,"Frequency Regulation, ",Marengo,Illinois,United States,01.11.2016,,,,PJM,ComEd,Investor Owned,,Grid,GlidePath,10.0,,20000000.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,TransGrid City of Sydney&#039;s Alexandra Canal Works Depot,Electro-chemical,Electro-chemical,Lithium-ion Battery,Announced,"Tesla has been tapped by NSW network operator Transgrid to deliver several of its grid-scale Powerpack battery storage systems to support remote dispatch of demand response and the smoothing of variable solar generation. The job, part of winning tender in 2016, will deploy 250kW/500kWh Powerpack systems, with the first installation slated for the City of Sydney&#039;s Alexandra Canal Works depot.",250.0,,,,-33.90166,151.2,,"Demand Response, ",Alexandria,New South Wales,Australia,16.06.2017,,,,,,Investor Owned,,,TransGrid,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tesla 250kW / 570kWh Dominion Salt Plant Battery,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"NZ utility business Vector Energy Solutions said on Monday that a 250kW/570kWh Tesla Powerpack would soon be switched on at Dominion Salt’s Lake Grassmere works, to store and smooth energy from the already installed 660kW wind turbine.  Integration of the wind turbine and Tesla battery storage system – believed to be an Australasian first – is expected to meet around 75 per cent of the site’s energy needs, minimising its use of the grid, and maximising security of supply in a region susceptible to earthquakes.",250.0,,,,-41.7333333,174.17,,"Electric Energy Time Shift, Renewables Capacity Firming, ",Lake Grassmere,New Zealand,New Zealand,,31.08.2017,,,,,,,660kW Wind Farm,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Nauly Community Solar + Storage ,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"The Daly River Nauiyu community, south of Darwin, is set to be the first in the Northern Territory to be powered mostly by solar and storage, after the installation of a 2MWh lithium-ion battery system.  The solar and battery installed at Daly River are expected to power half of the town’s energy needs, reducing the community reliance on diesel by 50 per cent, and cutting its consumption by 400,000 litres of fuel a year.",2000.0,,,,-13.7128168,130.69,,"Electric Energy Time Shift, Electric Supply Capacity, Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Daly River,Northern Territory,Australia,08.11.2017,,,,,,,,1 MW solar farm,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Dalrymple 30 MW / 8 MWh battery,Electro-chemical,Electro-chemical,Lithium-ion Battery,Announced,"The $30 million, 30 MW battery will be built at the Dalrymple substation on the Yorke Peninsula, west of Adelaide. A partnership between the Australian Renewable Energy Agency and network provider ElectraNet, it is expected to be operating by late summer, when electricity demand typically peaks.  ARENA will contribute up to $12 million toward the cost of the battery.  South Australia no longer has any coal-fired power, and gets about 40 per cent of its electricity from wind farms. With expensive natural gas-fired plants responsible for much of the recent surge in power bills due to inflated export prices, attention has turned to new, cheaper ways to support variable generation.",30000.0,,,,-35.0184732,137.6,,"Frequency Regulation, Resiliency, Voltage Support, ",Yorketown,South Australia,Australia,24.08.2018,01.02.2018,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,Domino&#039;s Pizza 135kW / 135kWh Tesla Powerwall,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"A Domino’s Pizza franchise in the western Sydney suburb of Plumpton has laid claim to the world’s largest commercial Tesla Powerwall 2 battery storage system, after installing 10 of the US company’s 13.5kWh units – and not to store rooftop solar power, but to get around an existing network supply problem.  According to Chris Williams, whose company Natural Solar installed the battery system, the newly established Domino’s Plumpton hit a snag when it discovered its electricity load requirement outweighed the capability of the current network.  After much consultation and consideration, the decision was made to install the 135kWh Powerwall 2 array to avoid what would have been a very expensive grid upgrade. Indeed, the cost of the batteries will be half the the cost of the grid upgrade.",135.0,,,,-33.7531,150.84,,"Electric Supply Capacity, On-Site Power, ",Plumpton,New South Wales,Australia,,27.09.2017,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Cape York Solar Storage 20MW / 80MWh - Lyon Group,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"Lyon announced its next Solar + Battery project, to be built in Lakeland, Queensland. The grid- connected project will include 80MWh Solar PV and a minimum 20MW/ 20MWh battery storage module, making it almost 4 times bigger than Lyon’s first solar and battery venture (also in Lakeland) which was supported by ARENA funding and recently sold by Lyon.",20000.0,,,,-15.8415527,144.85,,"Renewables Capacity Firming, Renewables Energy Time Shift, Resiliency, ",Lakeland,Queensland,Australia,16.09.2016,31.12.2017,,,,,,Transmission,55 MW Solar Photovoltaic,Lyon Group,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,RedoxWind - The Fraunhofer Institute for Chemical Technology (ICT),Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"The Fraunhofer Institute for Chemical Technology ICT will showcase its newly developed large-scale flow battery, which is under construction in Pfinztal, near Karlsruhe. The flow battery - an advanced long-duration energy storage system - will be able to store and discharge energy up to 20 MWh, improving the technical and economic performance of the research institute’s local power supply and enabling the integration of a 2 MW wind turbine planned for spring 2017.  Redox-flow battery systems combine the advantages of Li-ion batteries and fuel cells for stationary energy storage. They are very efficient - 75% efficiency in current technical solutions - and their service life is about 5 times longer than that of conventional batteries, with more than 10,000 additional cycles. The liquids used are not flammable, so the systems are also safer to use.",2000.0,,,,48.9780878,8.54,,"Black Start, Demand Response, Microgrid Capability, On-Site Power, ",Pfinztal,Karlsruhe,Germany,24.05.2016,,24.05.2016,,,,,,2 MW Wind Turbine,The Fraunhofer Institute for Chemical Technology (ICT),0.0,,0.0,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
